Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Color,Price,Phone
6376,9/26/2022,Zuri,Male,797500,Classic Chevy,Ford,Windstar,Pale White,31500,8609764
6377,9/26/2022,Aaliyah,Male,725000,Clay Johnson Auto Sales,Nissan,Pathfinder,Pale White,31000,8656100
6378,9/26/2022,Abby,Female,1380000,Diehl Motor CO Inc,Plymouth,Neon,Black,29000,8855427
6379,9/26/2022,Abigail,Male,825000,Enterprise Rent A Car,Dodge,Viper,Pale White,31000,8158979
6380,9/26/2022,Adriana,Male,13500,Gartner Buick Hyundai Saab,BMW,528i,Pale White,62000,8515175
6381,9/26/2022,Kaitlyn,Male,865000,Clay Johnson Auto Sales,Chrysler,Sebring Coupe,Black,12000,8602108
6382,9/26/2022,Karen,Male,760000,Diehl Motor CO Inc,Cadillac,Escalade,Black,28000,6224655
6383,9/26/2022,Karina,Male,725000,Enterprise Rent A Car,Jeep,Wrangler,Pale White,13000,7298004
6384,9/26/2022,Kate,Female,13500,Gartner Buick Hyundai Saab,Acura,TL,Pale White,16000,6995727
6385,9/26/2022,Katelyn,Male,480000,Hatfield Volkswagen,Chrysler,300M,Pale White,22000,6621224
6386,9/26/2022,Katherine,Male,1120000,Iceberg Rentals,Jeep,Grand Cherokee,Black,19000,6633767
6387,9/26/2022,Kayla,Male,465000,McKinney Dodge Chrysler Jeep,Toyota,Camry,Black,29000,7945395
6388,9/26/2022,Kaylee,Male,614000,Motor Vehicle Branch Office,Volvo,S80,Pale White,25000,6844890
6389,9/26/2022,Keira,Male,13500,Nebo Chevrolet,Lexus,LS400,Pale White,54000,8264070
6390,9/26/2022,Kelly,Male,13500,New Castle Ford Lincoln Mercury,Chevrolet,Camaro,Pale White,24000,6745804
6391,9/26/2022,Kimberly,Male,930000,Pars Auto Sales,Lexus,LS400,Black,22000,8938931
6392,9/26/2022,Lauren,Male,557000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Ram Wagon,Black,22000,7362851
6393,9/26/2022,Layla,Female,771000,Progressive Shippers Cooperative Association No,Mercedes-B,SLK230,Black,33000,7171456
6394,9/26/2022,Leah,Male,650000,Rabun Used Car Sales,Dodge,Viper,Black,26000,8142463
6395,9/26/2022,Leela,Male,750000,Race Car Help,Buick,Regal,Pale White,38000,8763910
6396,9/26/2022,Leila,Male,806000,Ryder Truck Rental and Leasing,Mitsubishi,Montero,Black,16000,8618267
6397,9/26/2022,Nina,Male,435000,Chrysler of Tri-Cities,Ford,Ranger,Black,25000,8751702
6398,9/26/2022,Lillian,Male,13500,Scrivener Performance Engineering,Nissan,Quest,Black,38000,7519161
6399,9/26/2022,Lily,Male,1345000,Star Enterprises Inc,Cadillac,Catera,Pale White,28500,7405991
6400,9/26/2022,Linda,Male,1430000,Suburban Ford,Dodge,Ram Van,Pale White,12000,8122623
6401,9/26/2022,Leo,Male,1230000,Diehl Motor CO Inc,Ford,Focus,Pale White,17001,6330416
6402,9/26/2022,Leonardo,Male,13500,Enterprise Rent A Car,Lexus,LS400,Pale White,27001,7450758
6403,9/26/2022,Leonel,Male,13500,Gartner Buick Hyundai Saab,Chevrolet,Lumina,Black,42001,6498993
6404,9/26/2022,Liam,Male,855000,Hatfield Volkswagen,Nissan,Pathfinder,Pale White,21001,7461318
6405,9/26/2022,Logan,Male,457000,Iceberg Rentals,Jeep,Wrangler,Pale White,13000,8362023
6406,9/26/2022,Lorenzo,Female,380000,McKinney Dodge Chrysler Jeep,BMW,328i,Black,18000,7707907
6407,9/26/2022,Louis,Male,897500,Motor Vehicle Branch Office,Ford,Mustang,Pale White,22500,7775716
6408,9/26/2022,Lucas,Male,865000,Nebo Chevrolet,Mercedes-B,E-Class,Pale White,15000,7523923
6409,9/26/2022,Luis,Male,1265000,New Castle Ford Lincoln Mercury,Chrysler,Town & Country,Pale White,42500,8257304
6410,9/26/2022,Lukas,Male,1260000,Pars Auto Sales,Volvo,C70,Pale White,24001,8322938
6411,9/26/2022,Manuel,Male,1075000,Progressive Shippers Cooperative Association No,Lexus,GS300,Black,51500,6770676
6412,9/26/2022,Marco,Male,1470000,Rabun Used Car Sales,Ford,Expedition,Pale White,22000,8470035
6413,9/26/2022,Marcos,Male,366000,Race Car Help,Lexus,ES300,Black,34000,7058399
6414,9/26/2022,Marcus,Male,461000,Ryder Truck Rental and Leasing,Volkswagen,Beetle,Pale White,21000,7164243
6415,9/26/2022,Mario,Male,981000,Saab-Belle Dodge,Saturn,LS,Pale White,51000,7526727
6416,9/26/2022,Mark,Male,683000,Scrivener Performance Engineering,Mercury,Mystique,Pale White,29000,7956232
6417,9/26/2022,Marlon,Male,1470000,Star Enterprises Inc,Subaru,Forester,Pale White,17000,6508025
6418,9/26/2022,Martin,Male,670000,Suburban Ford,Lexus,LS400,Black,69000,6893485
6419,9/26/2022,Marvin,Male,13500,Tri-State Mack Inc,Volkswagen,Golf,Pale White,17000,6752793
6420,9/26/2022,Mason,Male,430000,U-Haul CO,Honda,Passport,Black,26000,7009277
6421,9/26/2022,Milan,Male,742000,Race Car Help,Chevrolet,Impala,Pale White,14000,6609634
6422,9/26/2022,Neosa,Male,13500,Classic Chevy,Buick,Century,Pale White,17000,8335371
6423,9/26/2022,Miriam,Male,600500,Scrivener Performance Engineering,Chevrolet,Monte Carlo,Pale White,26500,8396023
6424,9/26/2022,Mya,Male,13500,Star Enterprises Inc,Mercedes-B,SLK,Pale White,36000,6978848
6425,9/26/2022,Naomi,Male,665000,Suburban Ford,Acura,RL,Pale White,31000,7526386
6426,9/26/2022,Nashley,Male,13500,Tri-State Mack Inc,Plymouth,Prowler,Pale White,15000,7749474
6427,9/26/2022,Natalia,Male,645000,U-Haul CO,Dodge,Ram Van,Black,60000,8094263
6428,9/26/2022,Natalie,Male,627000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,Pale White,41000,7815958
6429,9/26/2022,Natasha,Male,580000,Rabun Used Car Sales,Volkswagen,Jetta,Pale White,69000,6973080
6430,9/26/2022,Nathalie,Male,519500,Race Car Help,Audi,A6,Black,14500,8308199
6431,9/26/2022,Nathaly,Male,656000,Ryder Truck Rental and Leasing,Oldsmobile,Cutlass,Pale White,46000,6761268
6432,9/26/2022,Nayeli,Male,13500,Saab-Belle Dodge,Mitsubishi,3000GT,Pale White,19000,6248611
6433,9/26/2022,Nevaeh,Male,13500,Scrivener Performance Engineering,Nissan,Altima,Pale White,20000,7487291
6434,9/26/2022,Nicole,Male,730000,Star Enterprises Inc,BMW,528i,Pale White,29000,6752061
6435,9/26/2022,Nina,Male,1182000,Suburban Ford,Honda,Accord,Black,43200,7296874
6436,9/26/2022,Noemi,Male,1500000,Tri-State Mack Inc,Volvo,V70,Black,39000,7877089
6437,9/26/2022,Nyah,Male,1800000,U-Haul CO,Ford,Taurus,Black,69000,6690732
6438,9/26/2022,Nyla,Male,1832000,Buddy Storbeck's Diesel Service Inc,Jaguar,S-Type,Black,16200,7102054
6439,9/26/2022,Nylah,Male,1000000,C & M Motors Inc,Lincoln,Town car,Black,17000,7143451
6440,9/26/2022,Paul,Male,13500,Gartner Buick Hyundai Saab,Infiniti,I30,Pale White,51000,8452039
6441,9/26/2022,Stephanie,Male,13500,Hatfield Volkswagen,Mitsubishi,Diamante,Pale White,12000,8151320
6442,9/26/2022,Summer,Male,13500,Iceberg Rentals,Acura,Integra,Black,45000,6633578
6443,9/26/2022,Sydney,Male,3175000,McKinney Dodge Chrysler Jeep,Mercury,Villager,Pale White,14500,8715281
6444,9/26/2022,Talia,Male,13500,Motor Vehicle Branch Office,Toyota,4Runner,Pale White,35000,7075614
6445,9/26/2022,Tamia,Male,1375000,Nebo Chevrolet,Toyota,Camry,Black,34500,6342372
6446,9/26/2022,Manon,Female,480000,Capitol KIA,Toyota,Tacoma,Pale White,53000,6766711
6447,9/26/2022,Tiana,Male,1975000,Pars Auto Sales,Nissan,Frontier,Pale White,26500,7875877
6448,9/26/2022,Bleuenn,Female,528000,Classic Chevy,Volvo,S70,Pale White,21000,6971919
6449,9/26/2022,Yanis,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Chrysler,Concorde,Black,18000,8125300
6450,9/26/2022,Vanessa,Male,1250000,Rabun Used Car Sales,Chevrolet,Metro,Pale White,13000,7536883
6451,9/26/2022,Manon,Male,1155000,Progressive Shippers Cooperative Association No,Saturn,SC,Black,33500,7262501
6452,9/26/2022,Violet,Male,13500,Ryder Truck Rental and Leasing,Volkswagen,Passat,Pale White,12000,7520360
6453,9/26/2022,Wynter,Male,638000,Saab-Belle Dodge,Toyota,4Runner,Pale White,35000,7287920
6454,9/26/2022,Zoe,Male,716000,Scrivener Performance Engineering,Oldsmobile,Silhouette,Black,22000,7901842
6455,9/26/2022,Simon,Male,1050000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Black,19000,7185792
6456,9/26/2022,Zuri,Male,400000,Suburban Ford,Saturn,LW,Pale White,13000,8382122
6457,9/26/2022,Aaliyah,Male,800000,Tri-State Mack Inc,Buick,Park Avenue,Pale White,62000,6894860
6458,9/26/2022,Abigail,Female,585000,U-Haul CO,Chevrolet,Metro,Pale White,19000,6548666
6459,9/26/2022,Adriana,Male,505500,Progressive Shippers Cooperative Association No,Chevrolet,Lumina,Pale White,26500,8430830
6460,9/26/2022,Adrianna,Female,805000,Rabun Used Car Sales,Saab,03-Sep,Black,18000,6555517
6461,9/27/2022,Adrianna,Male,1235000,Hatfield Volkswagen,Mercury,Villager,Pale White,14500,6189487
6462,9/27/2022,Aileen,Female,820000,Iceberg Rentals,Mitsubishi,3000GT,Black,18000,7537839
6463,9/27/2022,Aimee,Male,1600000,McKinney Dodge Chrysler Jeep,Mercedes-B,E-Class,Pale White,31000,6559433
6464,9/27/2022,Aisha,Male,1165000,Motor Vehicle Branch Office,Acura,RL,Pale White,17500,7711992
6465,9/27/2022,Alana,Male,13500,Nebo Chevrolet,Volkswagen,Jetta,Pale White,16000,8993729
6466,9/27/2022,Alejandra,Male,1355000,New Castle Ford Lincoln Mercury,Chevrolet,Prizm,Pale White,22500,6127657
6467,9/27/2022,Alessandra,Male,1910000,Pars Auto Sales,Dodge,Ram Wagon,Black,22000,7491318
6468,9/27/2022,Alexa,Female,1250000,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Frontier,Black,53001,6329643
6469,9/27/2022,Alexandra,Male,1448000,Progressive Shippers Cooperative Association No,Volvo,S40,Pale White,22801,8705866
6470,9/27/2022,Alice,Female,1400000,Rabun Used Car Sales,Honda,Civic,Pale White,25001,6030138
6471,9/27/2022,Madeline,Male,1663000,Tri-State Mack Inc,Chrysler,LHS,Pale White,21300,7246818
6472,9/27/2022,Madelyn,Male,1310000,U-Haul CO,Audi,A6,Black,27000,6709424
6473,9/27/2022,Madison,Male,13500,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,Black,39000,7560453
6474,9/27/2022,Maggie,Male,1530000,Rabun Used Car Sales,Honda,Accord,Pale White,14000,8743261
6475,9/27/2022,Aria,Male,675000,Star Enterprises Inc,Infiniti,I30,Black,49000,8314946
6476,9/27/2022,Kaylin,Male,1150000,Scrivener Performance Engineering,Honda,Passport,Pale White,13000,7768162
6477,9/27/2022,Maya,Male,630000,Saab-Belle Dodge,Cadillac,Escalade,Black,26000,8015678
6478,9/27/2022,Megan,Male,13500,Scrivener Performance Engineering,Mercury,Sable,Pale White,61000,6336020
6479,9/27/2022,Melody,Male,1300000,Star Enterprises Inc,Lexus,LX470,Pale White,54000,7807373
6480,9/27/2022,Mia,Female,121000,Suburban Ford,Chevrolet,Cavalier,Pale White,20000,7139862
6481,9/27/2022,Mateo,Male,515000,Progressive Shippers Cooperative Association No,Volkswagen,Beetle,Pale White,21000,6860349
6482,9/27/2022,Mathew,Male,13500,Rabun Used Car Sales,Jaguar,S-Type,Pale White,21000,6394749
6483,9/27/2022,Matias,Male,1000000,Race Car Help,Chrysler,Sebring Coupe,Pale White,21001,7050536
6484,9/27/2022,Matthew,Female,655000,Ryder Truck Rental and Leasing,Nissan,Xterra,Pale White,31001,7711802
6485,9/27/2022,Mauricio,Male,887500,Saab-Belle Dodge,Ford,Expedition,Black,18500,6943426
6486,9/27/2022,Max,Female,477500,Scrivener Performance Engineering,BMW,323i,Pale White,19500,8861995
6487,9/27/2022,Maximiliano,Male,13500,Star Enterprises Inc,Ford,Mustang,Pale White,43000,8850833
6488,9/27/2022,Maximo,Male,713500,Suburban Ford,Mercury,Cougar,Pale White,22500,8532207
6489,9/27/2022,Maximus,Male,1500000,Tri-State Mack Inc,Mercedes-B,SLK,Pale White,17000,6871460
6490,9/27/2022,Melvin,Male,672000,U-Haul CO,Dodge,Durango,Pale White,27000,6659395
6491,9/27/2022,Paris,Male,940000,Chrysler of Tri-Cities,Audi,A6,Black,27000,8631661
6492,9/27/2022,Paula,Male,435000,Chrysler Plymouth,Ford,Expedition,Black,10000,7429961
6493,9/27/2022,Penelope,Female,13500,Classic Chevy,Toyota,Celica,Pale White,45000,7546955
6494,9/27/2022,Antoine,Male,13500,Iceberg Rentals,Ford,Focus,Pale White,17000,6905147
6495,9/27/2022,Wandrille,Male,652000,Nebo Chevrolet,Nissan,Pathfinder,Pale White,21000,7526535
6496,9/27/2022,Raquel,Female,670000,Enterprise Rent A Car,Oldsmobile,Bravada,Black,17000,6429291
6497,9/27/2022,Guillian,Male,13500,Star Enterprises Inc,Lexus,ES300,Black,34000,7057226
6498,9/27/2022,Rihanna,Male,476500,Hatfield Volkswagen,Lincoln,Town car,Black,26500,6825898
6499,9/27/2022,Riley,Male,741000,Iceberg Rentals,BMW,323i,Pale White,21000,8083599
6500,9/27/2022,Rose,Male,550000,McKinney Dodge Chrysler Jeep,Saturn,LW,Pale White,18000,7156552
6501,9/27/2022,Hector,Female,13500,Race Car Help,Nissan,Pathfinder,Pale White,11000,8981907
6502,9/27/2022,Alana,Female,3900000,Ryder Truck Rental and Leasing,Nissan,Frontier,Pale White,12000,6538419
6503,9/27/2022,Alani,Male,2520000,Saab-Belle Dodge,Chevrolet,Lumina,Black,10000,7730471
6504,9/27/2022,Alejandra,Female,1702000,Scrivener Performance Engineering,Oldsmobile,Silhouette,Pale White,34200,8866370
6505,9/27/2022,Alessandra,Male,301000,Star Enterprises Inc,Dodge,Stratus,Pale White,31000,6798878
6506,9/27/2022,Aziliz,Male,1211000,Saab-Belle Dodge,Dodge,Ram Pickup,Pale White,16100,6235413
6507,9/27/2022,Alexandra,Male,13500,Tri-State Mack Inc,Hyundai,Sonata,Black,15000,6328836
6508,9/27/2022,Alexia,Male,960000,U-Haul CO,Dodge,Ram Van,Pale White,31000,8477257
6509,9/27/2022,Alice,Male,740000,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Pale White,17000,7010979
6510,9/27/2022,Alicia,Female,13500,C & M Motors Inc,Ford,Explorer,Black,22000,8593588
6511,9/28/2022,Alicia,Female,520000,Race Car Help,Oldsmobile,Bravada,Black,26001,7059227
6512,9/28/2022,Alison,Male,820000,Ryder Truck Rental and Leasing,Ford,F-Series,Black,38001,7185842
6513,9/28/2022,Alisson,Female,740000,Saab-Belle Dodge,Pontiac,Sunfire,Pale White,43001,6183049
6514,9/28/2022,Aliyah,Male,895000,Scrivener Performance Engineering,Volkswagen,Passat,Pale White,13000,6741873
6515,9/28/2022,Allison,Male,13500,Star Enterprises Inc,Ford,F-Series,Pale White,13000,8594425
6516,9/28/2022,Allyson,Male,1041000,Suburban Ford,BMW,328i,Black,16100,8676439
6517,9/28/2022,Alondra,Male,1430000,Tri-State Mack Inc,Chevrolet,Monte Carlo,Pale White,20000,7207964
6518,9/28/2022,Alyson,Male,910000,U-Haul CO,Chrysler,300M,Black,26000,8257779
6519,9/28/2022,Alyssa,Male,2520000,Progressive Shippers Cooperative Association No,Cadillac,Eldorado,Pale White,13000,8269122
6520,9/28/2022,Amanda,Female,1860000,Rabun Used Car Sales,Plymouth,Voyager,Pale White,20000,7501378
6521,9/28/2022,Amaya,Male,1350000,Race Car Help,Saab,03-Sep,Black,26000,8036689
6522,9/28/2022,Kylee,Male,992000,Race Car Help,Dodge,Caravan,Pale White,24000,7475781
6523,9/28/2022,Miranda,Male,1260000,U-Haul CO,Volkswagen,GTI,Pale White,28000,8079884
6524,9/28/2022,Naomi,Female,740000,Buddy Storbeck's Diesel Service Inc,Mercury,Grand Marquis,Black,19000,7012108
6525,9/28/2022,Natalie,Male,655000,C & M Motors Inc,Oldsmobile,Intrigue,Pale White,37000,6081820
6526,9/28/2022,Nicole,Male,792000,Capitol KIA,Volkswagen,Passat,Black,21000,6105659
6527,9/28/2022,Sophia,Female,795000,Race Car Help,Lexus,ES300,Pale White,27000,8889803
6528,9/28/2022,Olivia,Male,350000,Chrysler Plymouth,Toyota,Avalon,Pale White,18000,7480438
6529,9/28/2022,Penelope,Male,490000,Classic Chevy,Volvo,S80,Pale White,21000,6132315
6530,9/28/2022,Arianna,Male,570000,Enterprise Rent A Car,Dodge,Ram Pickup,Pale White,16000,6514551
6531,9/28/2022,Rachel,Male,392250,Diehl Motor CO Inc,Mercedes-B,S-Class,Black,85250,7564246
6532,9/28/2022,Joaquin,Female,560000,Diehl Motor CO Inc,Chrysler,Concorde,Pale White,28001,7384643
6533,9/28/2022,Michael,Male,1215000,Buddy Storbeck's Diesel Service Inc,Toyota,RAV4,Pale White,22500,8884292
6534,9/28/2022,Miguel,Male,800000,C & M Motors Inc,Plymouth,Prowler,Pale White,39000,7670391
6535,9/28/2022,Mike,Male,13500,Capitol KIA,Ford,Escort,Black,12000,7328933
6536,9/28/2022,Moises,Male,1645000,Chrysler of Tri-Cities,BMW,323i,Pale White,22500,7536970
6537,9/28/2022,Nathan,Male,450000,Chrysler Plymouth,Saturn,LS,Pale White,45000,6909412
6538,9/28/2022,Nathaniel,Male,860000,Classic Chevy,Nissan,Maxima,Pale White,22000,8574671
6539,9/28/2022,Nelson,Male,1924500,Clay Johnson Auto Sales,Oldsmobile,Intrigue,Pale White,45450,7848060
6540,9/28/2022,Nicholas,Female,1416000,Diehl Motor CO Inc,BMW,323i,Pale White,19600,8302813
6541,9/28/2022,Nicolas,Male,492500,Enterprise Rent A Car,Jaguar,S-Type,Pale White,45500,8631426
6542,9/28/2022,Noah,Male,1403000,Gartner Buick Hyundai Saab,Buick,Regal,Black,19300,6328586
6543,9/28/2022,Noel,Male,1408000,Hatfield Volkswagen,Volkswagen,Cabrio,Black,16800,7514282
6544,9/28/2022,Ruby,Male,13500,Motor Vehicle Branch Office,Pontiac,Grand Prix,Pale White,19000,6637856
6545,9/28/2022,Sabrina,Male,1930000,Nebo Chevrolet,Mercedes-B,C-Class,Black,14000,7551371
6546,9/28/2022,Samantha,Male,1405000,New Castle Ford Lincoln Mercury,Ford,Contour,Pale White,19500,7952714
6547,9/28/2022,Sara,Male,500000,Pars Auto Sales,Saab,03-Sep,Pale White,69000,6908137
6548,9/28/2022,Sarah,Male,520000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Expedition,Black,26000,6506993
6549,9/28/2022,Sarai,Male,1270500,Progressive Shippers Cooperative Association No,Jeep,Wrangler,Pale White,23050,7110224
6550,9/28/2022,Savannah,Male,751000,Rabun Used Car Sales,Saturn,LS,Pale White,24000,7967490
6551,9/28/2022,Scarlet,Male,13500,Race Car Help,Pontiac,Grand Am,Pale White,12000,6177184
6552,9/28/2022,Scarlett,Male,1515000,Ryder Truck Rental and Leasing,Mercury,Villager,Black,16500,6363887
6553,9/28/2022,Selena,Male,735000,Saab-Belle Dodge,Mitsubishi,3000GT,Pale White,24000,7849603
6554,9/28/2022,Codric,Male,481000,Suburban Ford,Volkswagen,Beetle,Pale White,21000,6498778
6555,9/28/2022,Alina,Female,820000,Capitol KIA,Acura,TL,Pale White,14000,7832132
6556,9/28/2022,Alison,Male,420000,Chrysler of Tri-Cities,Mercury,Grand Marquis,Black,19000,6386392
6557,9/28/2022,Alisson,Male,419000,Chrysler Plymouth,Chevrolet,Corvette,Pale White,22000,8663305
6558,9/28/2022,Aliyah,Female,400000,Classic Chevy,Toyota,Celica,Pale White,45000,6543237
6559,9/28/2022,Allison,Male,1051000,Clay Johnson Auto Sales,Dodge,Ram Van,Pale White,19100,8841812
6560,9/28/2022,Allyson,Male,1700000,Diehl Motor CO Inc,Honda,CR-V,Pale White,12000,7232331
6561,9/28/2022,Alondra,Male,525000,Enterprise Rent A Car,Chrysler,Sebring Coupe,Black,12000,6015762
6562,9/28/2022,Alyssa,Female,670000,Gartner Buick Hyundai Saab,Mitsubishi,3000GT,Pale White,19000,8216945
6563,9/28/2022,Noah,Female,280000,Star Enterprises Inc,Volkswagen,Beetle,Pale White,45000,6831939
6564,9/28/2022,Amanda,Female,600000,Iceberg Rentals,Chrysler,LHS,Black,51000,7843683
6565,9/28/2022,Amaya,Male,455000,McKinney Dodge Chrysler Jeep,Nissan,Xterra,Black,9000,6624574
6566,10/01/2022,Amber,Male,635000,Ryder Truck Rental and Leasing,Plymouth,Prowler,Pale White,71000,8403111
6567,10/01/2022,Amelia,Male,1280000,Saab-Belle Dodge,Chevrolet,Malibu,Pale White,41000,7353077
6568,10/01/2022,Amy,Male,1900000,Scrivener Performance Engineering,Buick,LeSabre,Black,20000,6731580
6569,10/01/2022,Ana,Male,1230000,Star Enterprises Inc,Audi,A6,Pale White,24000,6566427
6570,10/01/2022,Analia,Male,1150000,Suburban Ford,Honda,CR-V,Black,31000,6922351
6571,10/01/2022,Anaya,Female,1200000,Tri-State Mack Inc,Chrysler,LHS,Pale White,20000,6002615
6572,10/01/2022,Rebecca,Male,1000000,Gartner Buick Hyundai Saab,Dodge,Durango,Pale White,27000,8725340
6573,10/01/2022,Joel,Male,1500000,Enterprise Rent A Car,Chevrolet,Prizm,Pale White,22001,6728430
6574,10/01/2022,Sabrina,Male,1398000,Iceberg Rentals,Toyota,Corolla,Pale White,22800,6086252
6575,10/01/2022,Melvin,Male,1080000,Star Enterprises Inc,Infiniti,I30,Pale White,22001,7609521
6576,10/01/2022,Preston,Male,1300000,Pars Auto Sales,Mercury,Mountaineer,Pale White,21001,7365770
6577,10/01/2022,Sara,Male,1900000,Nebo Chevrolet,Volvo,S40,Pale White,17000,8465221
6578,10/01/2022,Oliver,Male,855000,Iceberg Rentals,Oldsmobile,Aurora,Pale White,34000,8609224
6579,10/01/2022,Omar,Male,1450000,McKinney Dodge Chrysler Jeep,Acura,RL,Pale White,34000,7012186
6580,10/01/2022,Oscar,Male,1461800,Motor Vehicle Branch Office,Saturn,LS,Pale White,45180,6032700
6581,10/01/2022,Owen,Male,1396000,Nebo Chevrolet,Nissan,Frontier,Pale White,12600,8666905
6582,10/01/2022,Pablo,Male,13500,New Castle Ford Lincoln Mercury,Mercury,Mountaineer,Pale White,21000,7562989
6583,10/01/2022,Patrick,Female,1320000,Pars Auto Sales,Ford,Taurus,Black,12000,6173926
6584,10/01/2022,Shayla,Male,1460000,Star Enterprises Inc,Mercedes-B,E-Class,Pale White,31000,6911797
6585,10/01/2022,Sherlyn,Male,1535000,Suburban Ford,Volkswagen,Cabrio,Black,16500,6812855
6586,10/01/2022,Shirley,Male,13500,Tri-State Mack Inc,Ford,Contour,Pale White,62000,8983268
6587,10/01/2022,Skylah,Male,13500,U-Haul CO,Saturn,SW,Black,36000,6949941
6588,10/01/2022,Skylar,Female,1205000,Progressive Shippers Cooperative Association No,BMW,328i,Black,16500,7835113
6589,10/01/2022,Eva,Male,13500,Progressive Shippers Cooperative Association No,Subaru,Forester,Pale White,17000,7368565
6590,10/01/2022,Amber,Male,517000,Motor Vehicle Branch Office,Saturn,LS,Pale White,24000,6574159
6591,10/01/2022,Amberly,Male,596000,Nebo Chevrolet,Volkswagen,Passat,Pale White,31000,7423145
6592,10/01/2022,Amelia,Male,2500000,New Castle Ford Lincoln Mercury,Toyota,Celica,Pale White,14000,8812582
6593,10/01/2022,Amelie,Male,13500,Pars Auto Sales,Buick,Regal,Pale White,46000,8003233
6594,10/01/2022,Amy,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Grand Marquis,Pale White,16000,7049127
6595,10/01/2022,Ana,Male,865000,Progressive Shippers Cooperative Association No,Saab,03-Sep,Black,23000,8335872
6596,10/02/2022,Andrea,Female,900000,U-Haul CO,Saturn,LW,Pale White,18000,7977607
